experiment_id,run_status,seed,method_family,method_variant,selector_solver,selector_feature_method,selector_preconditioner,adam_selection_mode,training_optimizer,reference_composition,included_references,safe_geometry,safe_training_constraint_mode,safe_epsilon_multiplier,safe_cost_gamma,kl_regularization_lambda,learning_rate,weight_decay,sgd_momentum,selection_method_raw,summary_path,target_medqa_accuracy,base_target_medqa_accuracy,medqa_gain,ood_mcq_ood_accuracy,base_ood_mcq_ood_accuracy,ood_mcq_ood_accuracy_delta,bbq_score,bbq_base_score,bbq_score_delta,bbq_heldout_kl,truthfulqa_score,truthfulqa_base_score,truthfulqa_score_delta,truthfulqa_heldout_kl,mmlu_non_medical_score,mmlu_non_medical_base_score,mmlu_non_medical_score_delta,mmlu_non_medical_heldout_kl,ifeval_score,ifeval_base_score,ifeval_score_delta,mean_reference_score_delta,included_reference_score_delta,mean_reference_kl,worst_reference_kl,realized_heldout_kl,reference_performance_degradation,instruction_performance_degradation,safe_epsilon,safe_rho,safe_reference_curvature_q0,safe_effective_cost_c,safe_approximation_error,safe_approximation_error_squared,safe_selected_reference_budget_gap,safe_selected_epsilon_budget_gap,safe_trace_max_reference_budget_ratio,safe_trace_max_norm_budget_ratio,safe_trace_final_approximation_error,selected_predicted_fisher_cost,selected_predicted_norm_cost,trained_lora_fisher_cost,max_incremental_reference_budget_ratio,max_cumulative_reference_budget_ratio,max_incremental_norm_budget_ratio,max_cumulative_norm_budget_ratio,trajectory_spearman_predicted_fisher_vs_realized_kl,trajectory_spearman_realized_kl_vs_medqa_accuracy,trajectory_spearman_realized_kl_vs_reference_degradation,estimated_selection_flops,estimated_sft_flops,estimated_kl_regularization_flops,estimated_trajectory_diagnostic_flops,estimated_trajectory_generation_flops,estimated_extra_eval_kl_flops,estimated_total_flops,estimated_total_flops_including_selection,train_wallclock_seconds,completed_steps,safe_selected_reference_budget_satisfied,safe_selected_epsilon_budget_satisfied,safe_trace_all_reference_budget_satisfied,safe_trace_all_norm_budget_satisfied,all_incremental_reference_constraints_satisfied,all_incremental_norm_constraints_satisfied,all_cumulative_reference_constraints_satisfied,all_cumulative_norm_constraints_satisfied,flops_accounting_complete
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.46875,0.4140625,0.0546875,0.53515625,0.5,0.03515625,0.5433070866141733,0.5826771653543307,-0.03937007874015741,9.077723495603546,0.22978339100520084,0.24156189185351593,-0.011778500848315082,1.216956816988471,0.58203125,0.53515625,0.046875,11.35338701059421,0.5390625,0.5234375,0.015625,-0.001424526529490831,-0.001424526529490831,7.2160224410620755,11.35338701059421,3.959610999799242,0.11944285541937605,0.04999999999999999,0.10454075317382813,0.014282104843543824,261.36712646484375,0.014282104843543824,0.39910137742908103,0.1592819094657898,0.00194767145930415,0.00531089765823165,0.9998699532362192,0.02868666387848509,0.39910137742908103,0.012334433384239674,0.00015348687884397805,0.00010600954556139186,0.0013237651062666066,0.007422543576223158,65.21574752648618,430.01537280612064,0.9999999999999998,,,1.2194647633115659e+17,266932453392384.0,0.0,881392506101760.0,1533002995728384.0,1874263187226624.0,3.701730531302605e+16,1.5896378164418266e+17,108.28747086971998,6.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.4296875,0.4140625,0.015625,0.5,0.5,0.0,0.5118110236220472,0.5826771653543307,-0.07086614173228345,9.702676845660672,0.18863146604222883,0.24156189185351593,-0.052930425811287096,1.5153157154515324,0.54296875,0.53515625,0.0078125,11.94929285099109,0.5338541666666666,0.5234375,0.01041666666666663,-0.03866135584785685,-0.03866135584785685,7.722428470701099,11.94929285099109,4.297385122261796,0.17617604051552566,0.04999999999999999,0.10454075317382813,0.14282104843543825,261.36712646484375,0.14282104843543825,0.8101462235745363,0.6563369035720825,0.0065094428627377465,0.0048209313255520355,0.9999759701194724,0.12052160170422671,0.8101462603608852,0.1363116055727005,0.0006434532115235925,0.0002200061862822622,0.00013348567591364992,0.0015404325111204825,65.81961112991661,951.8568888836098,0.9999999999999998,,,1.2194647633115659e+17,505434231275520.0,0.0,1175190008135680.0,1533002995728384.0,1874263187226624.0,3.75496045929431e+16,1.594960809240997e+17,140.23302526772022,10.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma1_epsm0.5/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.484375,0.4140625,0.0703125,0.5625,0.5,0.0625,0.5551181102362205,0.5826771653543307,-0.027559055118110187,11.640869218220548,0.13731383033288697,0.24156189185351593,-0.10424806152062896,2.2303866330189264,0.61328125,0.53515625,0.078125,13.707321770489216,0.5390625,0.5234375,0.015625,-0.017894038879579716,-0.017894038879579716,9.192859207242897,13.707321770489216,5.378180354249244,0.18865551506396572,-0.09999999999999998,0.10454075317382813,1.4282104843543824,261.36712646484375,1.4282104843543824,1.5279577245606089,2.3346548080444336,0.03431235489118656,0.0001487021519588124,0.9936476242529689,0.9855880611091219,1.527957490504463,1.3938981294631958,0.005315682385116816,0.0006085069617256522,1.3147177318301909e-05,0.0004260625225704919,69.44986103230703,2829.16408939317,0.9999999999999999,,0.9999999999999998,1.2194647633115659e+17,2049003771789312.0,0.0,2644177518305280.0,2299504493592576.0,1874263187226624.0,4.132866314149069e+16,1.632751394726473e+17,332.78624406829476,32.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,1.0,0.01,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm1_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma0.01_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,0.43359375,0.4140625,0.01953125,0.5390625,0.5,0.0390625,0.547244094488189,0.5826771653543307,-0.03543307086614167,9.767626351884656,0.19320158118341937,0.24156189185351593,-0.04836031067009655,1.5142464082770453,0.58203125,0.53515625,0.046875,12.015184817214807,0.5286458333333334,0.5234375,0.00520833333333337,-0.012306127178746074,-0.012306127178746074,7.765685859125504,12.015184817214807,4.321388113732431,0.10732217932295474,0.04999999999999999,0.20908150634765627,0.057128419374175295,261.36712646484375,0.057128419374175295,0.8075778863977916,0.6521820425987244,0.004785613362736925,0.021407109514817522,0.9999605938240664,0.02092658892307292,0.8075779233011321,0.05234280601143837,0.0004504286334849894,0.00021330801246222109,0.00033096534787834106,0.003733833612043645,16.391899085377172,229.83098595401472,0.9999999999999998,,,1.2194647633115659e+17,440509209133056.0,0.0,1175190008135680.0,1533002995728384.0,1874263187226624.0,3.748467957080064e+16,1.5943115590195725e+17,138.319854458794,10.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,1.0,0.1,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm1_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma0.1_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,0.44921875,0.4140625,0.03515625,0.53515625,0.5,0.03515625,0.5511811023622047,0.5826771653543307,-0.03149606299212593,10.624001225148598,0.16308079962336394,0.24156189185351593,-0.07848109223015198,1.9017893568287672,0.578125,0.53515625,0.04296875,12.878738686442375,0.5416666666666666,0.5234375,0.01822916666666663,-0.02233613507409264,-0.02233613507409264,8.46817642280658,12.878738686442375,4.862291985867071,0.10799422233370748,-0.050000000000000044,0.20908150634765627,0.571284193741753,261.36712646484375,0.571284193741753,1.640786662538278,2.692180871963501,0.013480980145408994,0.019311336921069698,0.9999684580362206,0.11799150424884067,1.640786662538278,0.557803213596344,0.002546201227232814,0.0003946158685721457,3.351098482567215e-05,0.0006907522961339456,16.5849092643649,439.06015563800463,1.0,,0.9999999999999998,1.2194647633115659e+17,958080512409600.0,0.0,1762785012203520.0,2299504493592576.0,1874263187226624.0,3.935634737600922e+16,1.6130282370716582e+17,241.74939646199346,18.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,1.0,1.0,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma1_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,0.421875,0.4140625,0.0078125,0.4921875,0.5,-0.0078125,0.5275590551181102,0.5826771653543307,-0.055118110236220486,11.968696771957116,0.1900952111364154,0.24156189185351593,-0.05146668071710053,2.1268437825422644,0.5390625,0.53515625,0.00390625,13.699721445639929,0.5364583333333334,0.5234375,0.01302083333333337,-0.03422618031777367,-0.03422618031777367,9.26508733337977,13.699721445639929,5.337437779295678,0.10095640720765708,-0.09999999999999998,0.20908150634765627,5.712841937417529,261.36712646484375,5.712841937417529,3.9985625545239887,15.988502502441406,0.9128794168181642,0.0025613111252970264,0.8480423335322987,0.8881575093704519,3.9985625545239887,4.799962520599365,0.019296227023005486,0.0007814497803337872,2.629701967468372e-06,0.0001367882726135845,19.80136471533355,1015.2155708052725,0.8725490196078433,-0.5773502691896257,0.0,1.2194647633115659e+17,3551839303532544.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,4.671488168523366e+16,1.6866135801639027e+17,647.2913043182343,62.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,2.0,0.01,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma0.01_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.41796875,0.4140625,0.00390625,0.50390625,0.5,0.00390625,0.515748031496063,0.5826771653543307,-0.06692913385826771,10.592526007824995,0.17232174537216252,0.24156189185351593,-0.0692401464813534,1.824850723629615,0.5703125,0.53515625,0.03515625,12.613574236631393,0.5390625,0.5234375,0.015625,-0.033671010113207035,-0.033671010113207035,8.343650322695334,12.613574236631393,4.74819042635899,0.21784270718219234,-0.09999999999999998,0.41816301269531253,0.22851367749670118,261.36712646484375,0.22851367749670118,1.628331657078224,2.6514639854431152,0.010771502632885871,0.08587257495897979,0.9998440000319291,0.018074318651980403,1.628331657078224,0.2177421748638153,0.001557577634230256,0.00035175582161173224,8.330529341488067e-05,0.001539320645771018,4.1229373684388015,96.5865874375795,0.9999999999999998,,,1.2194647633115659e+17,840450670755840.0,0.0,1468987510169600.0,1533002995728384.0,1874263187226624.0,3.817841853445734e+16,1.6012489486561395e+17,165.78562653809786,16.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,2.0,0.1,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma0.1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.46875,0.4140625,0.0546875,0.54296875,0.5,0.04296875,0.5551181102362205,0.5826771653543307,-0.027559055118110187,11.794300081848785,0.17104120353183083,0.24156189185351593,-0.0705206883216851,2.1439171409576376,0.59375,0.53515625,0.05859375,13.79285159210364,0.5390625,0.5234375,0.015625,-0.013161997813265094,-0.013161997813265094,9.24368960497002,13.79285159210364,5.367576187732173,0.09284270718219234,-0.050000000000000044,0.41816301269531253,2.285136774967012,261.36712646484375,2.285136774967012,3.2896442397222816,10.821759223937988,0.02578432936459496,0.07723704680617124,0.9999956893380084,0.11731561215750609,3.2896442397222816,2.259352445602417,0.010193105787038803,0.0005992670776322484,6.6507310838464204e-06,0.000262245605688482,4.994646107279365,178.92200256047468,1.0,,0.19999999999999996,1.2194647633115659e+17,1981834222632960.0,0.0,2937975020339200.0,3066005991456768.0,1874263187226624.0,4.232179259223245e+16,1.6426826892338906e+17,440.6141044907272,36.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,2.0,1.0,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_T_K_gamma1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.44921875,0.4140625,0.03515625,0.5859375,0.5,0.0859375,0.6377952755905512,0.5826771653543307,0.055118110236220486,11.905448205201958,0.16382825194347292,0.24156189185351593,-0.077733639910043,2.1651629403935377,0.58203125,0.53515625,0.046875,14.012510843575,0.5338541666666666,0.5234375,0.01041666666666663,0.008086490108725827,0.008086490108725827,9.361040663056832,14.012510843575,5.414919460521025,0.08038804472752992,-0.0,0.41816301269531253,22.851367749670118,261.36712646484375,22.851367749670118,13.842820801561386,191.62368774414062,14.618772305944532,0.05525851949866087,0.3618580101167327,0.36901592661985594,13.842820801561386,8.232595443725586,0.03217163309454918,0.0008122524595819414,6.617176519120869e-07,3.554502594680211e-05,4.964610000036907,266.27077108105703,0.9509803921568629,-0.7905694150420948,0.051298917604257706,1.2194647633115659e+17,3476107299471360.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,4.663914968117248e+16,1.685856260123291e+17,656.7936251424253,64.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),greedy_marginal,low_rank,sgd,none,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.3984375,0.4140625,-0.015625,0.390625,0.5,-0.109375,0.35826771653543305,0.5826771653543307,-0.22440944881889763,12.128660307155819,0.13560031488602609,0.24156189185351593,-0.10596157696748984,2.2426442281056276,0.5,0.53515625,-0.03515625,14.111951005955538,0.5494791666666666,0.5234375,0.02604166666666663,-0.12184242526212914,-0.12184242526212914,9.494418513738994,14.111951005955538,5.5521459766462735,0.2348344705171147,-0.09999999999999998,0.0021359737396240237,9.847034148103791e-06,431.66180419921875,9.847034148103791e-06,0.03814045049224244,0.0014546939637511969,-0.0007543428941563002,-1.1009417192014365e-06,77.60600067801387,1.4826168790327552,0.03814045049224244,0.000764189928304404,3.382133627383155e-06,0.0008545349701307714,1.5341170795618848,86.7809491952789,190591.9886176264,11110224.795302104,0.9803921568627453,-0.20519567041703082,0.0,1.1295337162683187e+17,3145413652758528.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.3846741863882752e+16,1.2680011349071462e+17,693.192570084706,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(B_T_K),greedy_marginal,low_rank,sgd,none,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.40234375,0.37109375,0.03125,0.49609375,0.55078125,-0.0546875,0.452755905511811,0.5590551181102362,-0.10629921259842523,11.747029319522888,0.17299184516656618,0.2548059308998715,-0.08181408573330534,2.1125621471025275,0.55859375,0.52734375,0.03125,13.819471172988415,0.5452261306532663,0.5125628140703518,0.03266331658291455,-0.05228776611057686,-0.05228776611057686,9.22635421320461,13.819471172988415,5.744726891318957,0.02057120492188602,0.08333333333333337,0.002156809139251709,4.734489689787188e-06,203.55404663085938,4.734489689787188e-06,0.03031149037728442,0.000918786448892206,-0.00047621640763690574,-9.35781187294701e-07,101.58439210035354,1.4023285716425935,0.03031149037728442,0.00048095089732669294,3.2616940188745502e-06,0.0008647402282804251,3.1541633094110413,182.64697674720136,185785.6841368719,11202702.29570287,0.9436274509803922,0.33541019662496846,0.20519567041703082,1.1295337177070501e+17,3241928314355712.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,4.621770509655245e+16,1.5917107686725747e+17,630.9972283486277,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(B_T_K),greedy_marginal,low_rank,sgd,none,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.44921875,0.43359375,0.015625,0.46484375,0.55078125,-0.0859375,0.4448818897637795,0.5787401574803149,-0.13385826771653542,12.547727574826538,0.12642589264506884,0.2539129749412385,-0.12748708229616965,2.340110669287163,0.56640625,0.546875,0.01953125,14.368232433994612,0.5,0.4975124378109453,0.002487562189054715,-0.08060470000423502,-0.08060470000423502,9.752023559369437,14.368232433994612,5.60968843790201,0.12627870903606195,-0.1428571428571428,0.0021919071197509764,5.716016657280233e-06,237.94642639160156,5.716016657280233e-06,0.027361828711346774,0.0007486696704290807,-0.0003686765023492254,-1.1052038005284709e-06,65.49883496545928,1.4600744023991274,0.027361828711346774,0.0003743925190065056,3.5074322113359813e-06,0.0007919046911410987,2.496827287560548,138.54135469190513,181290.26358874032,10371902.152267266,0.9779411764705884,0.9746794344808964,0.6668859288553503,1.1295337177070501e+17,3224637143285760.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.594100479411814e+16,1.5889437656482317e+17,683.6458415593952,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_T_K),greedy_marginal,low_rank,sgd,none,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.4453125,0.4140625,0.03125,0.49609375,0.5,-0.00390625,0.484251968503937,0.5826771653543307,-0.09842519685039369,11.569885446643578,0.13267776695762695,0.24156189185351593,-0.10888412489588897,2.2871006532037765,0.578125,0.53515625,0.04296875,13.861498611668745,0.5494791666666666,0.5234375,0.02604166666666663,-0.05478019058209422,-0.05478019058209422,9.2394949038387,13.861498611668745,5.421747955621457,0.1723344705171147,-0.0,0.0021418948173522953,6.561483018684653e-05,286.0458984375,6.561483018684653e-05,0.03077991076342021,0.0009474029066041112,-0.0005211471464053962,-1.4150945218442523e-06,8.942531336487388,1.6169062431804757,0.03077991076342021,0.0005867619765922427,3.7089512261445634e-06,0.0008439728990197182,0.22738133306175087,12.862532702079676,189303.22426634163,11061571.9777489,0.8897058823529413,-0.22360679774997896,0.22360679774997896,1.1295337162683187e+17,3300369147346944.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.4001697358471168e+16,1.2695506898530304e+17,653.2467595115304,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(B_T_K),greedy_marginal,low_rank,sgd,none,adamw,B_T_K,"bbq,truthfulqa,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.43359375,0.37109375,0.0625,0.52734375,0.55078125,-0.0234375,0.4881889763779528,0.5590551181102362,-0.07086614173228345,11.736900317074433,0.16152769023894303,0.2548059308998715,-0.09327824066092849,2.214228825762093,0.58984375,0.52734375,0.0625,14.106196363766989,0.550251256281407,0.5125628140703518,0.03768844221105527,-0.033881460797737316,-0.033881460797737316,9.352441835534504,14.106196363766989,5.844280123710632,0.02057120492188602,0.04166666666666674,0.002106985664367676,4.10326693751788e-05,184.8572998046875,4.10326693751788e-05,0.029679326332941833,0.0008808624115772545,-0.0004791630261964226,-1.2035766873135979e-06,12.677595366753122,1.5422263282223834,0.029679326332941833,0.0005201956955716014,3.423270982239046e-06,0.0008629922522231936,0.37154874620075157,21.031833058007894,196258.68580528768,11589150.368692951,0.9779411764705884,0.6324555320336759,0.4472135954999579,1.1295337177070501e+17,3391397187354624.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,4.636717396955136e+16,1.593205457402564e+17,672.6588703822345,64.0,False,False,False,False,True,False,False,False,True
