sweep,summary_path,repeat,model,method_group,run_name,selection_method,selection_preconditioner,training_optimizer,training_mode,seed,safe_rho,safe_epsilon,selected_predicted_fisher_cost,selected_predicted_norm_cost,medqa_accuracy,target_medqa_accuracy,target_delta_medqa_accuracy,reference_medical_reference_primary_score,reference_delta_medical_reference_primary_score,reference_bbq_accuracy,reference_delta_bbq_accuracy,reference_truthfulqa_exact_match,reference_delta_truthfulqa_exact_match,reference_truthfulqa_token_f1,reference_delta_truthfulqa_token_f1,ood_mcq_ood_accuracy,ood_delta_mcq_ood_accuracy,extra_eval_mmlu_non_medical_mmlu_accuracy,extra_eval_delta_mmlu_non_medical_mmlu_accuracy,extra_eval_ifeval_ifeval_proxy_instruction_accuracy,extra_eval_delta_ifeval_ifeval_proxy_instruction_accuracy,extra_eval_bbq_bbq_accuracy,extra_eval_delta_bbq_bbq_accuracy,extra_eval_truthfulqa_truthfulqa_token_f1,extra_eval_delta_truthfulqa_truthfulqa_token_f1,extra_eval_bbq_heldout_kl,extra_eval_truthfulqa_heldout_kl,extra_eval_mmlu_non_medical_heldout_kl,final_validation_loss,final_test_loss,train_wallclock_seconds,estimated_selection_feature_flops,estimated_selector_algorithm_flops,estimated_external_solver_flops,estimated_selection_flops,estimated_sft_flops,estimated_total_flops,estimated_total_flops_including_selection,flops_accounting_complete,all_cumulative_norm_constraints_satisfied,all_cumulative_reference_constraints_satisfied,all_incremental_norm_constraints_satisfied,all_incremental_reference_constraints_satisfied,trajectory_correlations
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_greedy_gamma0.01_epsm1/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,repeat_02,olmo7b_instruct,safe_corrected_adam_greedy_gamma0.01_epsm1,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed44_pct25.6_seed44,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed44,adam,,,44,130.44392597944858,9.256800390625,1202.067626953125,21.197608947753906,0.46484375,0.46484375,,0.2782031241917129,,0.44,,0.0,,0.1164062483834258,,0.46484375,,,,,,,,,,,,,0.5244239182316709,0.5104330287546136,715.5049913770054,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3396301894533120.0,1.1455752534786048e+16,1.3340222714202226e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.8137254901960785,""spearman_predicted_fisher_vs_target_degradation"":-0.661764705882353,""spearman_realized_kl_vs_instruction_degradation"":0.28867513459481287,""spearman_realized_kl_vs_medqa_accuracy"":0.6668859288553503,""spearman_realized_kl_vs_reference_degradation"":0.15389675281277312,""spearman_realized_kl_vs_target_degradation"":-0.40196078431372556,""spearman_realized_kl_vs_target_performance"":0.40196078431372556,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_greedy_gamma1_epsm1/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,repeat_02,olmo7b_instruct,safe_corrected_adam_greedy_gamma1_epsm1,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,adam,,,44,13044.39259794486,9.256800390625,4427.2822265625,32.94961166381836,0.49609375,0.49609375,,0.30510468280120157,,0.48,,0.0,,0.13020936560240318,,0.51953125,,,,,,,,,,,,,0.612066003036609,0.5943661723295058,712.774755320017,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3772966779715584.0,1.1832417419968512e+16,1.3377889202720472e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9436274509803922,""spearman_predicted_fisher_vs_target_degradation"":0.4240196078431373,""spearman_realized_kl_vs_instruction_degradation"":-0.5773502691896257,""spearman_realized_kl_vs_medqa_accuracy"":0.5642880936468347,""spearman_realized_kl_vs_reference_degradation"":0.6999999999999998,""spearman_realized_kl_vs_target_degradation"":0.48774509803921573,""spearman_realized_kl_vs_target_performance"":-0.48774509803921573,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_greedy_gamma0.1_epsm2/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.1_epsm2_caln64_calseed44_pct25.6_seed44/summary.json,repeat_02,olmo7b_instruct,safe_corrected_adam_greedy_gamma0.1_epsm2,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.1_epsm2_caln64_calseed44_pct25.6_seed44,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.1_epsm2_caln64_calseed44,adam,,,44,5217.7570391779445,18.51360078125,5022.5234375,41.50767517089844,0.4375,0.4375,,0.3319790089857796,,0.51,,0.0,,0.15395801797155917,,0.546875,,,,,,,,,,,,,0.6363604278431584,0.6091422385090934,726.5407291129814,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3697899820695552.0,1.175735046094848e+16,1.3370382506818469e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9975490196078433,""spearman_predicted_fisher_vs_target_degradation"":0.5661764705882354,""spearman_realized_kl_vs_instruction_degradation"":-0.7071067811865475,""spearman_realized_kl_vs_medqa_accuracy"":0.9486832980505138,""spearman_realized_kl_vs_reference_degradation"":-0.7999999999999998,""spearman_realized_kl_vs_target_degradation"":0.5759803921568628,""spearman_realized_kl_vs_target_performance"":-0.5759803921568628,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/baseline_random/training_runs/random_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,baseline_random,random_pct25.6_seed46,random,adam,,,46,,,,,0.4296875,0.4296875,0.00390625,0.3817568045215249,-0.014525312830497739,0.5849056603773585,0.009433962264150941,0.03333333333333333,0.02222222222222222,0.1786079486656913,-0.038484587925146446,0.51953125,0.015625,,,,,,,,,,,,0.6705975707217985,0.66503262980516,756.1472335470025,,,,,3033519824584704.0,1.1084726677348352e+16,,,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9485294117647061,""spearman_predicted_fisher_vs_target_degradation"":0.34313725490196084,""spearman_realized_kl_vs_instruction_degradation"":0.10259783520851541,""spearman_realized_kl_vs_medqa_accuracy"":0.7071067811865475,""spearman_realized_kl_vs_reference_degradation"":0.6708203932499369,""spearman_realized_kl_vs_target_degradation"":0.4191176470588236,""spearman_realized_kl_vs_target_performance"":-0.4191176470588236,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma0.01_epsm0.5/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm0.5_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma0.01_epsm0.5,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm0.5_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm0.5_caln64_calseed46,adam,,,46,0.03466337844282309,0.1711636413574219,0.0346633642911911,0.0005527213797904551,0.37109375,0.37109375,,0.35221493081690414,,0.5283018867924528,,0.022222222222222223,,0.17612797484135542,,0.48828125,,,,,,,,,,,,,0.49602155133081693,0.4841729723230203,274.7780846759997,,,,1.2194647446336307e+17,1028990939922432.0,4817448150024192.0,1.2676392261338726e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":1.0,""spearman_predicted_fisher_vs_target_degradation"":-0.9428571428571428,""spearman_realized_kl_vs_instruction_degradation"":-0.8660254037844387,""spearman_realized_kl_vs_medqa_accuracy"":0.8660254037844387,""spearman_realized_kl_vs_reference_degradation"":0.8660254037844387,""spearman_realized_kl_vs_target_degradation"":-0.9428571428571428,""spearman_realized_kl_vs_target_performance"":0.9428571428571428,""trajectory_point_count"":6}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma1_epsm0.5/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm0.5_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma1_epsm0.5,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm0.5_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm0.5_caln64_calseed46,adam,,,46,3.4663378442823096,0.1711636413574219,3.0986077785491943,0.012951904907822609,0.453125,0.453125,,0.38181152372954763,,0.5849056603773585,,0.022222222222222223,,0.17871738708173673,,0.53515625,,,,,,,,,,,,,0.6517673253299148,0.6427228121332302,476.6905014649965,,,,1.2194647446336307e+17,2415027936313344.0,7962621788618752.0,1.2990909625198182e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":1.0,""spearman_predicted_fisher_vs_target_degradation"":0.15151515151515152,""spearman_realized_kl_vs_instruction_degradation"":-0.7745966692414834,""spearman_realized_kl_vs_medqa_accuracy"":0.7745966692414834,""spearman_realized_kl_vs_reference_degradation"":0.7745966692414834,""spearman_realized_kl_vs_target_degradation"":0.15151515151515152,""spearman_realized_kl_vs_target_performance"":-0.15151515151515152,""trajectory_point_count"":10}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma0.1_epsm1/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm1_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma0.1_epsm1,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm1_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm1_caln64_calseed46,adam,,,46,1.3865351377129238,0.3423272827148438,1.386534333229065,0.010523028671741486,0.4375,0.4375,,0.3694765222679095,,0.5660377358490566,,0.022222222222222223,,0.17291530868676236,,0.5390625,,,,,,,,,,,,,0.5118605344275851,0.5022460363559478,512.5397315099981,,,,1.2194647446336307e+17,2324332418826240.0,8120085057216512.0,1.3006655952057958e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.7454545454545455,""spearman_predicted_fisher_vs_target_degradation"":-0.24545454545454545,""spearman_realized_kl_vs_instruction_degradation"":-0.31622776601683794,""spearman_realized_kl_vs_medqa_accuracy"":0.7378647873726218,""spearman_realized_kl_vs_reference_degradation"":0.31622776601683794,""spearman_realized_kl_vs_target_degradation"":-0.03636363636363636,""spearman_realized_kl_vs_target_performance"":0.03636363636363636,""trajectory_point_count"":11}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma0.01_epsm2/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm2_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma0.01_epsm2,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm2_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm2_caln64_calseed46,adam,,,46,0.5546140550851695,0.6846545654296876,0.5546141266822815,0.005780116189271212,0.42578125,0.42578125,,0.3544590993665544,,0.5566037735849056,,0.022222222222222223,,0.1523144251482031,,0.51171875,,,,,,,,,,,,,0.5530584894383177,0.5334662821596358,368.03728172900446,,,,1.2194647446336307e+17,1714236724199424.0,6247170292555776.0,1.2819364475591885e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9833333333333332,""spearman_predicted_fisher_vs_target_degradation"":0.15,""spearman_realized_kl_vs_instruction_degradation"":-0.8660254037844387,""spearman_realized_kl_vs_medqa_accuracy"":0.4999999999999999,""spearman_realized_kl_vs_reference_degradation"":0.9999999999999998,""spearman_realized_kl_vs_target_degradation"":0.16666666666666666,""spearman_realized_kl_vs_target_performance"":-0.16666666666666666,""trajectory_point_count"":9}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma1_epsm2/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm2_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma1_epsm2,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm2_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm2_caln64_calseed46,adam,,,46,55.461405508516954,0.6846545654296876,19.066818237304688,0.07482130825519562,0.4140625,0.4140625,,0.3752684945694715,,0.5754716981132075,,0.03333333333333333,,0.17506529102573545,,0.515625,,,,,,,,,,,,,1.065009922035529,1.0588716769570967,1999.9183106599958,,,,1.2194647446336307e+17,8242900762558464.0,2.811174653857792e+16,1.50058221001941e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9519782543038356,""spearman_predicted_fisher_vs_target_degradation"":0.7366354575656902,""spearman_realized_kl_vs_instruction_degradation"":0.1809341712615245,""spearman_realized_kl_vs_medqa_accuracy"":0.8716308047219647,""spearman_realized_kl_vs_reference_degradation"":0.7875976921359984,""spearman_realized_kl_vs_target_degradation"":0.784959226819692,""spearman_realized_kl_vs_target_performance"":-0.784959226819692,""trajectory_point_count"":43}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma0.1_epsm0.5/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm0.5_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma0.1_epsm0.5,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm0.5_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm0.5_caln64_calseed46,adam,,,46,0.34663378442823095,0.1711636413574219,0.34663379192352295,0.0028811637312173843,0.3984375,0.3984375,,0.38241665882283044,,0.5471698113207547,,0.022222222222222223,,0.21766350632490614,,0.49609375,,,,,,,,,,,,,0.5576477768115166,0.5351763257645215,309.86560635200294,,,,1.2194647446336307e+17,1410726793543680.0,5447342789730304.0,1.2739381725309338e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9999999999999999,""spearman_predicted_fisher_vs_target_degradation"":-0.3928571428571428,""spearman_realized_kl_vs_instruction_degradation"":-0.8660254037844387,""spearman_realized_kl_vs_medqa_accuracy"":0.8660254037844387,""spearman_realized_kl_vs_reference_degradation"":0.8660254037844387,""spearman_realized_kl_vs_target_degradation"":-0.3928571428571428,""spearman_realized_kl_vs_target_performance"":0.3928571428571428,""trajectory_point_count"":7}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/baseline_less_kl_0.1/training_runs/less_low_rank_adam_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,baseline_less_kl_0.1,less_low_rank_adam_pct25.6_seed46,less_low_rank_adam,adam,,,46,,,,,0.43359375,0.43359375,,0.4080754415635168,,0.5849056603773585,,0.011111111111111112,,0.23124522274967524,,0.52734375,,,,,,,,,,,,,0.9141391783286277,0.8964003313073239,1138.0178541080095,,,,1.2194647446336307e+17,3557616882327552.0,1.549545779642368e+16,1.3744193225978675e+17,,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":-0.6544117647058825,""spearman_predicted_fisher_vs_target_degradation"":0.3455882352941177,""spearman_realized_kl_vs_instruction_degradation"":0.28867513459481287,""spearman_realized_kl_vs_medqa_accuracy"":0.10540925533894598,""spearman_realized_kl_vs_reference_degradation"":0.9999999999999998,""spearman_realized_kl_vs_target_degradation"":-0.6225490196078433,""spearman_realized_kl_vs_target_performance"":0.6225490196078433,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma0.01_epsm1/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm1_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma0.01_epsm1,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm1_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.01_epsm1_caln64_calseed46,adam,,,46,0.13865351377129237,0.3423272827148438,0.1386534571647644,0.001759538077749312,0.42578125,0.42578125,,0.340800402787786,,0.5471698113207547,,0.022222222222222223,,0.13443099425481733,,0.51171875,,,,,,,,,,,,,0.5121345060858099,0.5013092780428685,356.4696586499922,,,,1.2194647446336307e+17,1589623909613568.0,6122557477969920.0,1.28069031941333e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9999999999999999,""spearman_predicted_fisher_vs_target_degradation"":-0.7833333333333332,""spearman_realized_kl_vs_instruction_degradation"":0.0,""spearman_realized_kl_vs_medqa_accuracy"":0.4999999999999999,""spearman_realized_kl_vs_reference_degradation"":0.4999999999999999,""spearman_realized_kl_vs_target_degradation"":-0.7833333333333332,""spearman_realized_kl_vs_target_performance"":0.7833333333333332,""trajectory_point_count"":9}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma1_epsm1/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm1_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma1_epsm1,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm1_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma1_epsm1_caln64_calseed46,adam,,,46,13.865351377129238,0.3423272827148438,10.464157104492188,0.04497140645980835,0.453125,0.453125,,0.35693191952727643,,0.5566037735849056,,0.022222222222222223,,0.1572600654696472,,0.515625,,,,,,,,,,,,,0.6554128739440533,0.6557113535774977,863.7110638510057,,,,1.2194647446336307e+17,4178976777338880.0,1.3493002700136448e+16,1.3543947716349952e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9666666666666665,""spearman_predicted_fisher_vs_target_degradation"":0.22105263157894733,""spearman_realized_kl_vs_instruction_degradation"":0.15179418517972906,""spearman_realized_kl_vs_medqa_accuracy"":0.33394720739540396,""spearman_realized_kl_vs_reference_degradation"":0.9258200997725513,""spearman_realized_kl_vs_target_degradation"":0.3070175438596491,""spearman_realized_kl_vs_target_performance"":-0.3070175438596491,""trajectory_point_count"":19}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/baseline_prismatic_kl_0.01/training_runs/prismatic_low_rank_adam_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,baseline_prismatic_kl_0.01,prismatic_low_rank_adam_pct25.6_seed46,prismatic_low_rank_adam,adam,,,46,,,,,0.46875,0.46875,,0.4042403247608942,,0.5754716981132075,,0.022222222222222223,,0.23300895140858097,,0.52734375,,,,,,,,,,,,,0.611882683097591,0.5912731505228502,1097.432168409985,,,,1.2194647446336307e+17,3034060173680640.0,1.4971901087776768e+16,1.3691837555113984e+17,,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":-0.6421568627450981,""spearman_predicted_fisher_vs_target_degradation"":0.303921568627451,""spearman_realized_kl_vs_instruction_degradation"":-0.7905694150420948,""spearman_realized_kl_vs_medqa_accuracy"":0.7071067811865475,""spearman_realized_kl_vs_reference_degradation"":0.9746794344808964,""spearman_realized_kl_vs_target_degradation"":-0.6740196078431373,""spearman_realized_kl_vs_target_performance"":0.6740196078431373,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/safe_fractional_relaxation_gamma0.1_epsm2/training_runs/safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm2_caln64_calseed46_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,safe_fractional_relaxation_gamma0.1_epsm2,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm2_caln64_calseed46_pct25.6_seed46,safe_low_rank_adam_reference_relaxed_eta0.0002_metricFplusAlpha_clarabel_wthresh1e-08_gamma0.1_epsm2_caln64_calseed46,adam,,,46,5.546140550851695,0.6846545654296876,5.546139717102051,0.03567833453416824,0.4453125,0.4453125,,0.36452662091357135,,0.5566037735849056,,0.03333333333333333,,0.17244946824223703,,0.5078125,,,,,,,,,,,,,0.7313799176109917,0.7279341155796591,1501.7121536399936,,,,1.2194647446336307e+17,6437054083940352.0,2.152480750551859e+16,1.4347128196888166e+17,,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.8753342245989305,""spearman_predicted_fisher_vs_target_degradation"":0.5297459893048129,""spearman_realized_kl_vs_instruction_degradation"":-0.11581320482871722,""spearman_realized_kl_vs_medqa_accuracy"":0.14186538042638172,""spearman_realized_kl_vs_reference_degradation"":0.24152294576982397,""spearman_realized_kl_vs_target_degradation"":0.69451871657754,""spearman_realized_kl_vs_target_performance"":-0.69451871657754,""trajectory_point_count"":33}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/baseline_prismatic_kl_1.0/training_runs/prismatic_low_rank_adam_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,baseline_prismatic_kl_1.0,prismatic_low_rank_adam_pct25.6_seed46,prismatic_low_rank_adam,adam,,,46,,,,,0.46875,0.46875,,0.4041787842263592,,0.5754716981132075,,0.011111111111111112,,0.23288587033951097,,0.546875,,,,,,,,,,,,,0.5948795603916602,0.570203765277156,1129.3262444309948,,,,,3034060173680640.0,1.4971901087776768e+16,,,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":-0.4779411764705883,""spearman_predicted_fisher_vs_target_degradation"":-0.12254901960784316,""spearman_realized_kl_vs_instruction_degradation"":0.4472135954999579,""spearman_realized_kl_vs_medqa_accuracy"":0.10259783520851541,""spearman_realized_kl_vs_reference_degradation"":0.20519567041703082,""spearman_realized_kl_vs_target_degradation"":0.13725490196078433,""spearman_realized_kl_vs_target_performance"":-0.13725490196078433,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_04/olmo7b_instruct/KR64_KT16/pct25.6/baseline_less_kl_0.01/training_runs/less_low_rank_adam_pct25.6_seed46/summary.json,repeat_04,olmo7b_instruct,baseline_less_kl_0.01,less_low_rank_adam_pct25.6_seed46,less_low_rank_adam,adam,,,46,,,,,0.4375,0.4375,,0.3925591674622097,,0.5566037735849056,,0.022222222222222223,,0.22851456133951378,,0.5,,,,,,,,,,,,,0.9576593487116145,0.9447709111379288,1140.963398066,1.2194647446336307e+17,26238240.0,0.0,1.2194647448960131e+17,3557616882327552.0,1.549545779642368e+16,1.37441932286025e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":-0.6666666666666667,""spearman_predicted_fisher_vs_target_degradation"":0.31617647058823534,""spearman_realized_kl_vs_instruction_degradation"":-0.5773502691896257,""spearman_realized_kl_vs_medqa_accuracy"":0.4743416490252569,""spearman_realized_kl_vs_reference_degradation"":0.0,""spearman_realized_kl_vs_target_degradation"":-0.6495098039215688,""spearman_realized_kl_vs_target_performance"":0.6495098039215688,""trajectory_point_count"":17}"
